geo,year,Life_Expectancy,sex,age,geo name
CZ07:St≈ôedn√≠ Morava,2017,75.7,Males,At Birth,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2018,75.7,Males,At Birth,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2019,76,Males,At Birth,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2020,74.4,Males,At Birth,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2021,73.8,Males,At Birth,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2022,75.9,Males,At Birth,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2023,76.8,Males,At Birth,St?ednÌ Morava (Czechia)
CZ07:St≈ôedn√≠ Morava,2024,76.6,Males,At Birth,St?ednÌ Morava (Czechia)
CZ08:Moravskoslezsko,2013,73.8,Males,At Birth,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2014,74.2,Males,At Birth,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2015,74.1,Males,At Birth,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2016,74.5,Males,At Birth,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2017,74.5,Males,At Birth,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2018,74.7,Males,At Birth,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2019,74.5,Males,At Birth,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2020,73.3,Males,At Birth,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2021,72.2,Males,At Birth,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2022,74.3,Males,At Birth,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2023,75.3,Males,At Birth,Moravskoslezsko (Czechia)
CZ08:Moravskoslezsko,2024,75.5,Males,At Birth,Moravskoslezsko (Czechia)
DE11:Stuttgart,2013,79.7,Males,At Birth,Stuttgart (Germany)
DE11:Stuttgart,2014,80.2,Males,At Birth,Stuttgart (Germany)
DE11:Stuttgart,2015,79.7,Males,At Birth,Stuttgart (Germany)
DE11:Stuttgart,2016,79.8,Males,At Birth,Stuttgart (Germany)
DE11:Stuttgart,2017,80.1,Males,At Birth,Stuttgart (Germany)
DE11:Stuttgart,2018,80.2,Males,At Birth,Stuttgart (Germany)
DE11:Stuttgart,2019,80.4,Males,At Birth,Stuttgart (Germany)
DE11:Stuttgart,2020,80.1,Males,At Birth,Stuttgart (Germany)
DE11:Stuttgart,2021,80.1,Males,At Birth,Stuttgart (Germany)
DE11:Stuttgart,2022,79.9,Males,At Birth,Stuttgart (Germany)
DE11:Stuttgart,2023,80.4,Males,At Birth,Stuttgart (Germany)
DE12:Karlsruhe,2013,79.3,Males,At Birth,Karlsruhe (Germany)
DE12:Karlsruhe,2014,79.6,Males,At Birth,Karlsruhe (Germany)
DE12:Karlsruhe,2015,79.4,Males,At Birth,Karlsruhe (Germany)
DE12:Karlsruhe,2016,79.2,Males,At Birth,Karlsruhe (Germany)
DE12:Karlsruhe,2017,79.4,Males,At Birth,Karlsruhe (Germany)
DE12:Karlsruhe,2018,79.5,Males,At Birth,Karlsruhe (Germany)
DE12:Karlsruhe,2019,79.6,Males,At Birth,Karlsruhe (Germany)
DE12:Karlsruhe,2020,79.6,Males,At Birth,Karlsruhe (Germany)
DE12:Karlsruhe,2021,79.2,Males,At Birth,Karlsruhe (Germany)
DE12:Karlsruhe,2022,79.5,Males,At Birth,Karlsruhe (Germany)
DE12:Karlsruhe,2023,79.8,Males,At Birth,Karlsruhe (Germany)
DE13:Freiburg,2013,79.5,Males,At Birth,Freiburg (Germany)
DE13:Freiburg,2014,80,Males,At Birth,Freiburg (Germany)
DE13:Freiburg,2015,79.8,Males,At Birth,Freiburg (Germany)
DE13:Freiburg,2016,79.6,Males,At Birth,Freiburg (Germany)
DE13:Freiburg,2017,80,Males,At Birth,Freiburg (Germany)
DE13:Freiburg,2018,80.2,Males,At Birth,Freiburg (Germany)
DE13:Freiburg,2019,80.2,Males,At Birth,Freiburg (Germany)
DE13:Freiburg,2020,80.2,Males,At Birth,Freiburg (Germany)
DE13:Freiburg,2021,79.9,Males,At Birth,Freiburg (Germany)
DE13:Freiburg,2022,79.8,Males,At Birth,Freiburg (Germany)
DE13:Freiburg,2023,80.3,Males,At Birth,Freiburg (Germany)
DE14:T√ºbingen,2013,79.9,Males,At Birth,T¸bingen (Germany)
DE14:T√ºbingen,2014,79.9,Males,At Birth,T¸bingen (Germany)
DE14:T√ºbingen,2015,79.9,Males,At Birth,T¸bingen (Germany)
DE14:T√ºbingen,2016,80,Males,At Birth,T¸bingen (Germany)
DE14:T√ºbingen,2017,80,Males,At Birth,T¸bingen (Germany)
DE14:T√ºbingen,2018,80.4,Males,At Birth,T¸bingen (Germany)
DE14:T√ºbingen,2019,80.3,Males,At Birth,T¸bingen (Germany)
DE14:T√ºbingen,2020,80.4,Males,At Birth,T¸bingen (Germany)
DE14:T√ºbingen,2021,80.2,Males,At Birth,T¸bingen (Germany)
DE14:T√ºbingen,2022,80,Males,At Birth,T¸bingen (Germany)
DE14:T√ºbingen,2023,80.7,Males,At Birth,T¸bingen (Germany)
DE21:Oberbayern,2013,80.1,Males,At Birth,Oberbayern (Germany)
DE21:Oberbayern,2014,80.4,Males,At Birth,Oberbayern (Germany)
DE21:Oberbayern,2015,80.1,Males,At Birth,Oberbayern (Germany)
DE21:Oberbayern,2016,80.4,Males,At Birth,Oberbayern (Germany)
DE21:Oberbayern,2017,80.6,Males,At Birth,Oberbayern (Germany)
DE21:Oberbayern,2018,80.8,Males,At Birth,Oberbayern (Germany)
DE21:Oberbayern,2019,80.9,Males,At Birth,Oberbayern (Germany)
DE21:Oberbayern,2020,80.3,Males,At Birth,Oberbayern (Germany)
DE21:Oberbayern,2021,80.2,Males,At Birth,Oberbayern (Germany)
DE21:Oberbayern,2022,80.2,Males,At Birth,Oberbayern (Germany)
DE21:Oberbayern,2023,80.6,Males,At Birth,Oberbayern (Germany)
DE22:Niederbayern,2013,78.1,Males,At Birth,Niederbayern (Germany)
DE22:Niederbayern,2014,78.3,Males,At Birth,Niederbayern (Germany)
DE22:Niederbayern,2015,78,Males,At Birth,Niederbayern (Germany)
DE22:Niederbayern,2016,78.7,Males,At Birth,Niederbayern (Germany)
DE22:Niederbayern,2017,78.5,Males,At Birth,Niederbayern (Germany)
DE22:Niederbayern,2018,78.6,Males,At Birth,Niederbayern (Germany)
DE22:Niederbayern,2019,79.4,Males,At Birth,Niederbayern (Germany)
DE22:Niederbayern,2020,78.5,Males,At Birth,Niederbayern (Germany)
DE22:Niederbayern,2021,78.4,Males,At Birth,Niederbayern (Germany)
DE22:Niederbayern,2022,78.5,Males,At Birth,Niederbayern (Germany)
DE22:Niederbayern,2023,78.6,Males,At Birth,Niederbayern (Germany)
DE23:Oberpfalz,2013,78,Males,At Birth,Oberpfalz (Germany)
DE23:Oberpfalz,2014,78.5,Males,At Birth,Oberpfalz (Germany)
DE23:Oberpfalz,2015,77.9,Males,At Birth,Oberpfalz (Germany)
DE23:Oberpfalz,2016,78.5,Males,At Birth,Oberpfalz (Germany)
DE23:Oberpfalz,2017,78.8,Males,At Birth,Oberpfalz (Germany)
DE23:Oberpfalz,2018,78.5,Males,At Birth,Oberpfalz (Germany)
DE23:Oberpfalz,2019,79.1,Males,At Birth,Oberpfalz (Germany)
DE23:Oberpfalz,2020,78.6,Males,At Birth,Oberpfalz (Germany)
DE23:Oberpfalz,2021,78.3,Males,At Birth,Oberpfalz (Germany)
DE23:Oberpfalz,2022,78.2,Males,At Birth,Oberpfalz (Germany)
DE23:Oberpfalz,2023,78.6,Males,At Birth,Oberpfalz (Germany)
DE24:Oberfranken,2013,77.5,Males,At Birth,Oberfranken (Germany)
DE24:Oberfranken,2014,78.5,Males,At Birth,Oberfranken (Germany)
DE24:Oberfranken,2015,77.5,Males,At Birth,Oberfranken (Germany)
DE24:Oberfranken,2016,78.3,Males,At Birth,Oberfranken (Germany)
DE24:Oberfranken,2017,78.2,Males,At Birth,Oberfranken (Germany)
DE24:Oberfranken,2018,78.1,Males,At Birth,Oberfranken (Germany)
DE24:Oberfranken,2019,78.7,Males,At Birth,Oberfranken (Germany)
DE24:Oberfranken,2020,78.2,Males,At Birth,Oberfranken (Germany)
DE24:Oberfranken,2021,77.7,Males,At Birth,Oberfranken (Germany)
DE24:Oberfranken,2022,77.4,Males,At Birth,Oberfranken (Germany)
DE24:Oberfranken,2023,78.2,Males,At Birth,Oberfranken (Germany)
DE25:Mittelfranken,2013,78.4,Males,At Birth,Mittelfranken (Germany)
DE25:Mittelfranken,2014,78.7,Males,At Birth,Mittelfranken (Germany)
DE25:Mittelfranken,2015,78.3,Males,At Birth,Mittelfranken (Germany)
DE25:Mittelfranken,2016,78.6,Males,At Birth,Mittelfranken (Germany)
DE25:Mittelfranken,2017,78.8,Males,At Birth,Mittelfranken (Germany)
DE25:Mittelfranken,2018,78.7,Males,At Birth,Mittelfranken (Germany)
DE25:Mittelfranken,2019,79,Males,At Birth,Mittelfranken (Germany)
DE25:Mittelfranken,2020,78.5,Males,At Birth,Mittelfranken (Germany)
DE25:Mittelfranken,2021,78.4,Males,At Birth,Mittelfranken (Germany)
DE25:Mittelfranken,2022,78.5,Males,At Birth,Mittelfranken (Germany)
DE25:Mittelfranken,2023,79,Males,At Birth,Mittelfranken (Germany)
DE26:Unterfranken,2013,79.2,Males,At Birth,Unterfranken (Germany)
DE26:Unterfranken,2014,79.5,Males,At Birth,Unterfranken (Germany)
DE26:Unterfranken,2015,79,Males,At Birth,Unterfranken (Germany)
DE26:Unterfranken,2016,79.3,Males,At Birth,Unterfranken (Germany)
DE26:Unterfranken,2017,79.5,Males,At Birth,Unterfranken (Germany)
DE26:Unterfranken,2018,79.4,Males,At Birth,Unterfranken (Germany)
DE26:Unterfranken,2019,80,Males,At Birth,Unterfranken (Germany)
DE26:Unterfranken,2020,79.7,Males,At Birth,Unterfranken (Germany)
DE26:Unterfranken,2021,79.4,Males,At Birth,Unterfranken (Germany)
DE26:Unterfranken,2022,79.2,Males,At Birth,Unterfranken (Germany)
DE26:Unterfranken,2023,79.5,Males,At Birth,Unterfranken (Germany)
DE27:Schwaben,2013,78.8,Males,At Birth,Schwaben (Germany)
DE27:Schwaben,2014,79.6,Males,At Birth,Schwaben (Germany)
DE27:Schwaben,2015,79.5,Males,At Birth,Schwaben (Germany)
DE27:Schwaben,2016,79.5,Males,At Birth,Schwaben (Germany)
DE27:Schwaben,2017,79.6,Males,At Birth,Schwaben (Germany)
DE27:Schwaben,2018,80,Males,At Birth,Schwaben (Germany)
DE27:Schwaben,2019,80,Males,At Birth,Schwaben (Germany)
DE27:Schwaben,2020,79.7,Males,At Birth,Schwaben (Germany)
DE27:Schwaben,2021,79.4,Males,At Birth,Schwaben (Germany)
DE27:Schwaben,2022,79.4,Males,At Birth,Schwaben (Germany)
DE27:Schwaben,2023,79.9,Males,At Birth,Schwaben (Germany)
DE30:Berlin,2013,77.9,Males,At Birth,Berlin (Germany)
DE30:Berlin,2014,78.3,Males,At Birth,Berlin (Germany)
DE30:Berlin,2015,78,Males,At Birth,Berlin (Germany)
DE30:Berlin,2016,78.3,Males,At Birth,Berlin (Germany)
DE30:Berlin,2017,78.8,Males,At Birth,Berlin (Germany)
DE30:Berlin,2018,78.5,Males,At Birth,Berlin (Germany)
DE30:Berlin,2019,79.1,Males,At Birth,Berlin (Germany)
DE30:Berlin,2020,78.4,Males,At Birth,Berlin (Germany)
DE30:Berlin,2021,78.3,Males,At Birth,Berlin (Germany)
DE30:Berlin,2022,78.3,Males,At Birth,Berlin (Germany)
DE30:Berlin,2023,78.7,Males,At Birth,Berlin (Germany)
DE40:Brandenburg,2013,77.2,Males,At Birth,Brandenburg (Germany)
DE40:Brandenburg,2014,77.9,Males,At Birth,Brandenburg (Germany)
DE40:Brandenburg,2015,77.6,Males,At Birth,Brandenburg (Germany)
DE40:Brandenburg,2016,77.9,Males,At Birth,Brandenburg (Germany)
DE40:Brandenburg,2017,78,Males,At Birth,Brandenburg (Germany)
DE40:Brandenburg,2018,78,Males,At Birth,Brandenburg (Germany)
DE40:Brandenburg,2019,78.4,Males,At Birth,Brandenburg (Germany)
DE40:Brandenburg,2020,77.7,Males,At Birth,Brandenburg (Germany)
DE40:Brandenburg,2021,77,Males,At Birth,Brandenburg (Germany)
DE40:Brandenburg,2022,77.4,Males,At Birth,Brandenburg (Germany)
DE40:Brandenburg,2023,77.8,Males,At Birth,Brandenburg (Germany)
DE50:Bremen,2013,76.6,Males,At Birth,Bremen (Germany)
DE50:Bremen,2014,77.4,Males,At Birth,Bremen (Germany)
DE50:Bremen,2015,77,Males,At Birth,Bremen (Germany)
DE50:Bremen,2016,77.6,Males,At Birth,Bremen (Germany)
DE50:Bremen,2017,77.3,Males,At Birth,Bremen (Germany)
DE50:Bremen,2018,77.1,Males,At Birth,Bremen (Germany)
DE50:Bremen,2019,78,Males,At Birth,Bremen (Germany)
DE50:Bremen,2020,77.4,Males,At Birth,Bremen (Germany)
DE50:Bremen,2021,77.3,Males,At Birth,Bremen (Germany)
DE50:Bremen,2022,76.6,Males,At Birth,Bremen (Germany)
DE50:Bremen,2023,77,Males,At Birth,Bremen (Germany)
DE60:Hamburg,2013,78.1,Males,At Birth,Hamburg (Germany)
DE60:Hamburg,2014,78.7,Males,At Birth,Hamburg (Germany)
DE60:Hamburg,2015,78.6,Males,At Birth,Hamburg (Germany)
DE60:Hamburg,2016,78.8,Males,At Birth,Hamburg (Germany)
DE60:Hamburg,2017,78.6,Males,At Birth,Hamburg (Germany)
DE60:Hamburg,2018,78.7,Males,At Birth,Hamburg (Germany)
DE60:Hamburg,2019,79.2,Males,At Birth,Hamburg (Germany)
DE60:Hamburg,2020,79.1,Males,At Birth,Hamburg (Germany)
DE60:Hamburg,2021,78.7,Males,At Birth,Hamburg (Germany)
DE60:Hamburg,2022,78.5,Males,At Birth,Hamburg (Germany)
DE60:Hamburg,2023,78.5,Males,At Birth,Hamburg (Germany)
DE71:Darmstadt,2013,79.1,Males,At Birth,Darmstadt (Germany)
DE71:Darmstadt,2014,79.7,Males,At Birth,Darmstadt (Germany)
DE71:Darmstadt,2015,79.2,Males,At Birth,Darmstadt (Germany)
DE71:Darmstadt,2016,79.8,Males,At Birth,Darmstadt (Germany)
DE71:Darmstadt,2017,79.6,Males,At Birth,Darmstadt (Germany)
DE71:Darmstadt,2018,79.7,Males,At Birth,Darmstadt (Germany)
DE71:Darmstadt,2019,80.1,Males,At Birth,Darmstadt (Germany)
DE71:Darmstadt,2020,79.7,Males,At Birth,Darmstadt (Germany)
DE71:Darmstadt,2021,79.5,Males,At Birth,Darmstadt (Germany)
DE71:Darmstadt,2022,79.3,Males,At Birth,Darmstadt (Germany)
DE71:Darmstadt,2023,79.6,Males,At Birth,Darmstadt (Germany)
DE72:Gie√üen,2013,78.2,Males,At Birth,Gieﬂen (Germany)
DE72:Gie√üen,2014,79,Males,At Birth,Gieﬂen (Germany)
DE72:Gie√üen,2015,78.1,Males,At Birth,Gieﬂen (Germany)
DE72:Gie√üen,2016,78.7,Males,At Birth,Gieﬂen (Germany)
DE72:Gie√üen,2017,78.3,Males,At Birth,Gieﬂen (Germany)
DE72:Gie√üen,2018,78.7,Males,At Birth,Gieﬂen (Germany)
DE72:Gie√üen,2019,78.8,Males,At Birth,Gieﬂen (Germany)
DE72:Gie√üen,2020,78.7,Males,At Birth,Gieﬂen (Germany)
DE72:Gie√üen,2021,78.1,Males,At Birth,Gieﬂen (Germany)
DE72:Gie√üen,2022,78,Males,At Birth,Gieﬂen (Germany)
DE72:Gie√üen,2023,78.4,Males,At Birth,Gieﬂen (Germany)
DE73:Kassel,2013,78,Males,At Birth,Kassel (Germany)
DE73:Kassel,2014,78.6,Males,At Birth,Kassel (Germany)
DE73:Kassel,2015,78.1,Males,At Birth,Kassel (Germany)
DE73:Kassel,2016,78.8,Males,At Birth,Kassel (Germany)
DE73:Kassel,2017,78.8,Males,At Birth,Kassel (Germany)
DE73:Kassel,2018,78.6,Males,At Birth,Kassel (Germany)
DE73:Kassel,2019,79,Males,At Birth,Kassel (Germany)
DE73:Kassel,2020,78.6,Males,At Birth,Kassel (Germany)
DE73:Kassel,2021,78.1,Males,At Birth,Kassel (Germany)
DE73:Kassel,2022,78.2,Males,At Birth,Kassel (Germany)
DE73:Kassel,2023,78,Males,At Birth,Kassel (Germany)
DE80:Mecklenburg-Vorpommern,2013,76.5,Males,At Birth,Mecklenburg-Vorpommern (Germany)
DE80:Mecklenburg-Vorpommern,2014,77.2,Males,At Birth,Mecklenburg-Vorpommern (Germany)
DE80:Mecklenburg-Vorpommern,2015,76.7,Males,At Birth,Mecklenburg-Vorpommern (Germany)
DE80:Mecklenburg-Vorpommern,2016,77,Males,At Birth,Mecklenburg-Vorpommern (Germany)
DE80:Mecklenburg-Vorpommern,2017,77.2,Males,At Birth,Mecklenburg-Vorpommern (Germany)
DE80:Mecklenburg-Vorpommern,2018,76.8,Males,At Birth,Mecklenburg-Vorpommern (Germany)
DE80:Mecklenburg-Vorpommern,2019,77.3,Males,At Birth,Mecklenburg-Vorpommern (Germany)
DE80:Mecklenburg-Vorpommern,2020,77.4,Males,At Birth,Mecklenburg-Vorpommern (Germany)
DE80:Mecklenburg-Vorpommern,2021,76.6,Males,At Birth,Mecklenburg-Vorpommern (Germany)
DE80:Mecklenburg-Vorpommern,2022,76.6,Males,At Birth,Mecklenburg-Vorpommern (Germany)
DE80:Mecklenburg-Vorpommern,2023,76.9,Males,At Birth,Mecklenburg-Vorpommern (Germany)
DE91:Braunschweig,2013,77.7,Males,At Birth,Braunschweig (Germany)
DE91:Braunschweig,2014,78.2,Males,At Birth,Braunschweig (Germany)
DE91:Braunschweig,2015,77.7,Males,At Birth,Braunschweig (Germany)
DE91:Braunschweig,2016,77.8,Males,At Birth,Braunschweig (Germany)
DE91:Braunschweig,2017,78,Males,At Birth,Braunschweig (Germany)
DE91:Braunschweig,2018,78,Males,At Birth,Braunschweig (Germany)
DE91:Braunschweig,2019,78.4,Males,At Birth,Braunschweig (Germany)
DE91:Braunschweig,2020,78.3,Males,At Birth,Braunschweig (Germany)
DE91:Braunschweig,2021,78.1,Males,At Birth,Braunschweig (Germany)
DE91:Braunschweig,2022,77.7,Males,At Birth,Braunschweig (Germany)
DE91:Braunschweig,2023,77.9,Males,At Birth,Braunschweig (Germany)
DE92:Hannover,2013,77.8,Males,At Birth,Hannover (Germany)
DE92:Hannover,2014,78,Males,At Birth,Hannover (Germany)
DE92:Hannover,2015,77.8,Males,At Birth,Hannover (Germany)
DE92:Hannover,2016,78.3,Males,At Birth,Hannover (Germany)
DE92:Hannover,2017,78.4,Males,At Birth,Hannover (Germany)
DE92:Hannover,2018,78.2,Males,At Birth,Hannover (Germany)
DE92:Hannover,2019,78.4,Males,At Birth,Hannover (Germany)
DE92:Hannover,2020,78.4,Males,At Birth,Hannover (Germany)
DE92:Hannover,2021,78.1,Males,At Birth,Hannover (Germany)
DE92:Hannover,2022,77.7,Males,At Birth,Hannover (Germany)
DE92:Hannover,2023,78,Males,At Birth,Hannover (Germany)
DE93:L√ºneburg,2013,77.8,Males,At Birth,L¸neburg (Germany)
DE93:L√ºneburg,2014,78.1,Males,At Birth,L¸neburg (Germany)
DE93:L√ºneburg,2015,78.4,Males,At Birth,L¸neburg (Germany)
DE93:L√ºneburg,2016,78.4,Males,At Birth,L¸neburg (Germany)
DE93:L√ºneburg,2017,78.3,Males,At Birth,L¸neburg (Germany)
DE93:L√ºneburg,2018,78.3,Males,At Birth,L¸neburg (Germany)
DE93:L√ºneburg,2019,78.5,Males,At Birth,L¸neburg (Germany)
DE93:L√ºneburg,2020,78.7,Males,At Birth,L¸neburg (Germany)
DE93:L√ºneburg,2021,78.3,Males,At Birth,L¸neburg (Germany)
DE93:L√ºneburg,2022,78,Males,At Birth,L¸neburg (Germany)
DE93:L√ºneburg,2023,78.2,Males,At Birth,L¸neburg (Germany)
DE94:Weser-Ems,2013,77.7,Males,At Birth,Weser-Ems (Germany)
DE94:Weser-Ems,2014,78.5,Males,At Birth,Weser-Ems (Germany)
DE94:Weser-Ems,2015,78.2,Males,At Birth,Weser-Ems (Germany)
DE94:Weser-Ems,2016,78.2,Males,At Birth,Weser-Ems (Germany)
DE94:Weser-Ems,2017,78.4,Males,At Birth,Weser-Ems (Germany)
DE94:Weser-Ems,2018,78.1,Males,At Birth,Weser-Ems (Germany)
DE94:Weser-Ems,2019,78.6,Males,At Birth,Weser-Ems (Germany)
DE94:Weser-Ems,2020,78.3,Males,At Birth,Weser-Ems (Germany)
DE94:Weser-Ems,2021,78.5,Males,At Birth,Weser-Ems (Germany)
DE94:Weser-Ems,2022,78,Males,At Birth,Weser-Ems (Germany)
DE94:Weser-Ems,2023,78.1,Males,At Birth,Weser-Ems (Germany)
DEA1:D√ºsseldorf,2013,77.6,Males,At Birth,D¸sseldorf (Germany)
DEA1:D√ºsseldorf,2014,78.1,Males,At Birth,D¸sseldorf (Germany)
DEA1:D√ºsseldorf,2015,77.8,Males,At Birth,D¸sseldorf (Germany)
DEA1:D√ºsseldorf,2016,78,Males,At Birth,D¸sseldorf (Germany)
DEA1:D√ºsseldorf,2017,78.2,Males,At Birth,D¸sseldorf (Germany)
DEA1:D√ºsseldorf,2018,78.1,Males,At Birth,D¸sseldorf (Germany)
DEA1:D√ºsseldorf,2019,78.4,Males,At Birth,D¸sseldorf (Germany)
DEA1:D√ºsseldorf,2020,78.3,Males,At Birth,D¸sseldorf (Germany)
DEA1:D√ºsseldorf,2021,78,Males,At Birth,D¸sseldorf (Germany)
DEA1:D√ºsseldorf,2022,77.6,Males,At Birth,D¸sseldorf (Germany)
DEA1:D√ºsseldorf,2023,77.9,Males,At Birth,D¸sseldorf (Germany)
DEA2:K√∂ln,2013,78.5,Males,At Birth,Kˆln (Germany)
DEA2:K√∂ln,2014,79,Males,At Birth,Kˆln (Germany)
DEA2:K√∂ln,2015,78.8,Males,At Birth,Kˆln (Germany)
DEA2:K√∂ln,2016,78.9,Males,At Birth,Kˆln (Germany)
DEA2:K√∂ln,2017,79.1,Males,At Birth,Kˆln (Germany)
DEA2:K√∂ln,2018,78.8,Males,At Birth,Kˆln (Germany)
DEA2:K√∂ln,2019,79.2,Males,At Birth,Kˆln (Germany)
DEA2:K√∂ln,2020,79.2,Males,At Birth,Kˆln (Germany)
DEA2:K√∂ln,2021,79,Males,At Birth,Kˆln (Germany)
DEA2:K√∂ln,2022,78.7,Males,At Birth,Kˆln (Germany)
DEA2:K√∂ln,2023,78.9,Males,At Birth,Kˆln (Germany)
DEA3:M√ºnster,2013,78.1,Males,At Birth,M¸nster (Germany)
DEA3:M√ºnster,2014,78.4,Males,At Birth,M¸nster (Germany)
DEA3:M√ºnster,2015,78.1,Males,At Birth,M¸nster (Germany)
DEA3:M√ºnster,2016,78.2,Males,At Birth,M¸nster (Germany)
DEA3:M√ºnster,2017,78.5,Males,At Birth,M¸nster (Germany)
DEA3:M√ºnster,2018,78.5,Males,At Birth,M¸nster (Germany)
DEA3:M√ºnster,2019,78.7,Males,At Birth,M¸nster (Germany)
DEA3:M√ºnster,2020,78.5,Males,At Birth,M¸nster (Germany)
DEA3:M√ºnster,2021,78.1,Males,At Birth,M¸nster (Germany)
DEA3:M√ºnster,2022,78,Males,At Birth,M¸nster (Germany)
DEA3:M√ºnster,2023,78.2,Males,At Birth,M¸nster (Germany)
DEA4:Detmold,2013,78.4,Males,At Birth,Detmold (Germany)
DEA4:Detmold,2014,79,Males,At Birth,Detmold (Germany)
DEA4:Detmold,2015,78.5,Males,At Birth,Detmold (Germany)
DEA4:Detmold,2016,78.8,Males,At Birth,Detmold (Germany)
DEA4:Detmold,2017,78.9,Males,At Birth,Detmold (Germany)
DEA4:Detmold,2018,78.8,Males,At Birth,Detmold (Germany)
DEA4:Detmold,2019,79.2,Males,At Birth,Detmold (Germany)
DEA4:Detmold,2020,79.1,Males,At Birth,Detmold (Germany)
DEA4:Detmold,2021,78.8,Males,At Birth,Detmold (Germany)
DEA4:Detmold,2022,78.3,Males,At Birth,Detmold (Germany)
DEA4:Detmold,2023,78.7,Males,At Birth,Detmold (Germany)
DEA5:Arnsberg,2013,77.1,Males,At Birth,Arnsberg (Germany)
DEA5:Arnsberg,2014,77.6,Males,At Birth,Arnsberg (Germany)
DEA5:Arnsberg,2015,77.2,Males,At Birth,Arnsberg (Germany)
DEA5:Arnsberg,2016,77.4,Males,At Birth,Arnsberg (Germany)
DEA5:Arnsberg,2017,77.8,Males,At Birth,Arnsberg (Germany)
DEA5:Arnsberg,2018,77.7,Males,At Birth,Arnsberg (Germany)
DEA5:Arnsberg,2019,78,Males,At Birth,Arnsberg (Germany)
DEA5:Arnsberg,2020,77.8,Males,At Birth,Arnsberg (Germany)
DEA5:Arnsberg,2021,77.5,Males,At Birth,Arnsberg (Germany)
DEA5:Arnsberg,2022,77.4,Males,At Birth,Arnsberg (Germany)
DEA5:Arnsberg,2023,77.5,Males,At Birth,Arnsberg (Germany)
DEB1:Koblenz,2013,78,Males,At Birth,Koblenz (Germany)
DEB1:Koblenz,2014,78.5,Males,At Birth,Koblenz (Germany)
DEB1:Koblenz,2015,78.2,Males,At Birth,Koblenz (Germany)
DEB1:Koblenz,2016,78.6,Males,At Birth,Koblenz (Germany)
DEB1:Koblenz,2017,78.5,Males,At Birth,Koblenz (Germany)
DEB1:Koblenz,2018,78.4,Males,At Birth,Koblenz (Germany)
DEB1:Koblenz,2019,79,Males,At Birth,Koblenz (Germany)
DEB1:Koblenz,2020,78.8,Males,At Birth,Koblenz (Germany)
DEB1:Koblenz,2021,78.3,Males,At Birth,Koblenz (Germany)
DEB1:Koblenz,2022,78.2,Males,At Birth,Koblenz (Germany)
DEB1:Koblenz,2023,78.6,Males,At Birth,Koblenz (Germany)
DEB2:Trier,2013,78.5,Males,At Birth,Trier (Germany)
DEB2:Trier,2014,78.7,Males,At Birth,Trier (Germany)
DEB2:Trier,2015,78.7,Males,At Birth,Trier (Germany)
DEB2:Trier,2016,79.1,Males,At Birth,Trier (Germany)
DEB2:Trier,2017,79.1,Males,At Birth,Trier (Germany)
DEB2:Trier,2018,78.8,Males,At Birth,Trier (Germany)
DEB2:Trier,2019,79.6,Males,At Birth,Trier (Germany)
DEB2:Trier,2020,79,Males,At Birth,Trier (Germany)
DEB2:Trier,2021,79.3,Males,At Birth,Trier (Germany)
DEB2:Trier,2022,78.4,Males,At Birth,Trier (Germany)
DEB2:Trier,2023,78.7,Males,At Birth,Trier (Germany)
DEB3:Rheinhessen-Pfalz,2013,78.5,Males,At Birth,Rheinhessen-Pfalz (Germany)
DEB3:Rheinhessen-Pfalz,2014,79,Males,At Birth,Rheinhessen-Pfalz (Germany)
DEB3:Rheinhessen-Pfalz,2015,78.7,Males,At Birth,Rheinhessen-Pfalz (Germany)
DEB3:Rheinhessen-Pfalz,2016,79.1,Males,At Birth,Rheinhessen-Pfalz (Germany)
DEB3:Rheinhessen-Pfalz,2017,78.9,Males,At Birth,Rheinhessen-Pfalz (Germany)
DEB3:Rheinhessen-Pfalz,2018,78.8,Males,At Birth,Rheinhessen-Pfalz (Germany)
DEB3:Rheinhessen-Pfalz,2019,79.2,Males,At Birth,Rheinhessen-Pfalz (Germany)
DEB3:Rheinhessen-Pfalz,2020,79.1,Males,At Birth,Rheinhessen-Pfalz (Germany)
DEB3:Rheinhessen-Pfalz,2021,78.8,Males,At Birth,Rheinhessen-Pfalz (Germany)
