Country,year,ASMR_per_100k,age,Cause of death
Greece,2021,0.838551608,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Greece,2021,1.317116366,15-44,(R) Abnormal-not elsewhere classified
Greece,2021,6.782785584,15-44,(U071) Covid19 identified
Greece,2021,0,15-44,(U072) Covid19 not identified
Spain,2021,0.594513023,15-44,(A_B) Infectious & parasitic diseases
Spain,2021,11.12304739,15-44,(C) Malignant Neoplasms
Spain,2021,0.324809395,15-44,(D00-D48) Neoplasms
Spain,2021,0.271474868,15-44,(D50-D89) Blood & blood-forming organs/ immune
Spain,2021,0.843860957,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Spain,2021,0.306636764,15-44,(F) Mental & behavioural disorders
Spain,2021,2.047385909,15-44,(G_H) Nervous system/ eye/ ear
Spain,2021,6.068377671,15-44,(I) Circulatory system
Spain,2021,1.672082249,15-44,(J) Rrespiratory system
Spain,2021,1.887477695,15-44,(K) Digestive system
Spain,2021,0.010692762,15-44,(L) Skin & subcutaneous tissue
Spain,2021,0.13023637,15-44,(M) Musculoskeletal system & connective tissue  
Spain,2021,0.22301488,15-44,(N) Genitourinary system
Spain,2021,0.063406868,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Spain,2021,0.085132456,15-44,(P) Perinatal period
Spain,2021,0.627352322,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Spain,2021,1.397350035,15-44,(R) Abnormal-not elsewhere classified
Spain,2021,2.136594964,15-44,(U071) Covid19 identified
Spain,2021,0.028023937,15-44,(U072) Covid19 not identified
Finland,2021,0.490983393,15-44,(A_B) Infectious & parasitic diseases
Finland,2021,8.822818255,15-44,(C) Malignant Neoplasms
Finland,2021,0.191906268,15-44,(D00-D48) Neoplasms
Finland,2021,0.209615716,15-44,(D50-D89) Blood & blood-forming organs/ immune
Finland,2021,2.248100889,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Finland,2021,2.932013774,15-44,(F) Mental & behavioural disorders
Finland,2021,2.197230787,15-44,(G_H) Nervous system/ eye/ ear
Finland,2021,6.991861651,15-44,(I) Circulatory system
Finland,2021,0.203761924,15-44,(J) Rrespiratory system
Finland,2021,4.195289201,15-44,(K) Digestive system
Finland,2021,0.050584497,15-44,(L) Skin & subcutaneous tissue
Finland,2021,0.256480941,15-44,(M) Musculoskeletal system & connective tissue  
Finland,2021,0,15-44,(N) Genitourinary system
Finland,2021,0.103303514,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Finland,2021,0,15-44,(P) Perinatal period
Finland,2021,1.293726242,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Finland,2021,1.080608255,15-44,(R) Abnormal-not elsewhere classified
Finland,2021,1.070342812,15-44,(U071) Covid19 identified
Finland,2021,0,15-44,(U072) Covid19 not identified
France,2021,0.726951899,15-44,(A_B) Infectious & parasitic diseases
France,2021,13.69577004,15-44,(C) Malignant Neoplasms
France,2021,0.499317413,15-44,(D00-D48) Neoplasms
France,2021,0.315217477,15-44,(D50-D89) Blood & blood-forming organs/ immune
France,2021,1.256793852,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
France,2021,2.335702669,15-44,(F) Mental & behavioural disorders
France,2021,2.599362051,15-44,(G_H) Nervous system/ eye/ ear
France,2021,5.532500411,15-44,(I) Circulatory system
France,2021,1.090879951,15-44,(J) Rrespiratory system
France,2021,2.687218479,15-44,(K) Digestive system
France,2021,0.051792272,15-44,(L) Skin & subcutaneous tissue
France,2021,0.258242347,15-44,(M) Musculoskeletal system & connective tissue  
France,2021,0.24544447,15-44,(N) Genitourinary system
France,2021,0.204328338,15-44,"(O) Pregnancy, childbirth & the puerperium  "
France,2021,0.003444107,15-44,(P) Perinatal period
France,2021,0.642985081,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
France,2021,10.26509169,15-44,(R) Abnormal-not elsewhere classified
France,2021,1.846222043,15-44,(U071) Covid19 identified
France,2021,0.06897689,15-44,(U072) Covid19 not identified
Croatia,2021,0.33398972,15-44,(A_B) Infectious & parasitic diseases
Croatia,2021,14.29805564,15-44,(C) Malignant Neoplasms
Croatia,2021,0.066996731,15-44,(D00-D48) Neoplasms
Croatia,2021,0.131969169,15-44,(D50-D89) Blood & blood-forming organs/ immune
Croatia,2021,1.730926702,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Croatia,2021,1.659862368,15-44,(F) Mental & behavioural disorders
Croatia,2021,4.345735887,15-44,(G_H) Nervous system/ eye/ ear
Croatia,2021,10.54065965,15-44,(I) Circulatory system
Croatia,2021,1.405965054,15-44,(J) Rrespiratory system
Croatia,2021,3.520967182,15-44,(K) Digestive system
Croatia,2021,0,15-44,(L) Skin & subcutaneous tissue
Croatia,2021,0.1989659,15-44,(M) Musculoskeletal system & connective tissue  
Croatia,2021,0.273265892,15-44,(N) Genitourinary system
Croatia,2021,0.265268178,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Croatia,2021,0,15-44,(P) Perinatal period
Croatia,2021,1.313340788,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Croatia,2021,2.545020778,15-44,(R) Abnormal-not elsewhere classified
Croatia,2021,7.500912287,15-44,(U071) Covid19 identified
Croatia,2021,0.066528494,15-44,(U072) Covid19 not identified
Hungary,2021,0.73343044,15-44,(A_B) Infectious & parasitic diseases
Hungary,2021,16.99879038,15-44,(C) Malignant Neoplasms
Hungary,2021,0.345747206,15-44,(D00-D48) Neoplasms
Hungary,2021,0.227828081,15-44,(D50-D89) Blood & blood-forming organs/ immune
Hungary,2021,3.033321679,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Hungary,2021,2.64788501,15-44,(F) Mental & behavioural disorders
Hungary,2021,2.823295989,15-44,(G_H) Nervous system/ eye/ ear
Hungary,2021,16.06324364,15-44,(I) Circulatory system
Hungary,2021,2.948570042,15-44,(J) Rrespiratory system
Hungary,2021,8.486863293,15-44,(K) Digestive system
Hungary,2021,0.095522913,15-44,(L) Skin & subcutaneous tissue
Hungary,2021,0.667804002,15-44,(M) Musculoskeletal system & connective tissue  
Hungary,2021,0.670346919,15-44,(N) Genitourinary system
Hungary,2021,0.63963351,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Hungary,2021,0,15-44,(P) Perinatal period
Hungary,2021,1.776121383,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Hungary,2021,0.691181767,15-44,(R) Abnormal-not elsewhere classified
Hungary,2021,20.67189181,15-44,(U071) Covid19 identified
Hungary,2021,0.260465224,15-44,(U072) Covid19 not identified
Italy,2021,1.114533623,15-44,(A_B) Infectious & parasitic diseases
Italy,2021,12.66905504,15-44,(C) Malignant Neoplasms
Italy,2021,0.525210851,15-44,(D00-D48) Neoplasms
Italy,2021,0.261633471,15-44,(D50-D89) Blood & blood-forming organs/ immune
Italy,2021,1.434207871,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Italy,2021,0.790158913,15-44,(F) Mental & behavioural disorders
Italy,2021,2.095575459,15-44,(G_H) Nervous system/ eye/ ear
Italy,2021,5.776699357,15-44,(I) Circulatory system
Italy,2021,1.105291931,15-44,(J) Rrespiratory system
Italy,2021,1.707236427,15-44,(K) Digestive system
Italy,2021,0.035253343,15-44,(L) Skin & subcutaneous tissue
Italy,2021,0.246109917,15-44,(M) Musculoskeletal system & connective tissue  
Italy,2021,0.239646995,15-44,(N) Genitourinary system
Italy,2021,0.041713161,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Italy,2021,0.098363193,15-44,(P) Perinatal period
Italy,2021,0.773283226,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Italy,2021,4.168361994,15-44,(R) Abnormal-not elsewhere classified
Italy,2021,2.071132483,15-44,(U071) Covid19 identified
Italy,2021,0.045364857,15-44,(U072) Covid19 not identified
Lithuania,2021,4.501035497,15-44,(A_B) Infectious & parasitic diseases
Lithuania,2021,17.99624519,15-44,(C) Malignant Neoplasms
Lithuania,2021,0.104287031,15-44,(D00-D48) Neoplasms
Lithuania,2021,0.208574063,15-44,(D50-D89) Blood & blood-forming organs/ immune
Lithuania,2021,2.419572898,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Lithuania,2021,0.382049119,15-44,(F) Mental & behavioural disorders
Lithuania,2021,6.292079962,15-44,(G_H) Nervous system/ eye/ ear
Lithuania,2021,22.53863666,15-44,(I) Circulatory system
Lithuania,2021,4.406694524,15-44,(J) Rrespiratory system
Lithuania,2021,24.2651808,15-44,(K) Digestive system
Lithuania,2021,0.098552045,15-44,(L) Skin & subcutaneous tissue
Lithuania,2021,0.768934956,15-44,(M) Musculoskeletal system & connective tissue  
Lithuania,2021,0.66690986,15-44,(N) Genitourinary system
Lithuania,2021,0,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Lithuania,2021,0,15-44,(P) Perinatal period
Lithuania,2021,1.31117465,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Lithuania,2021,5.177796764,15-44,(R) Abnormal-not elsewhere classified
Lithuania,2021,14.76482063,15-44,(U071) Covid19 identified
Lithuania,2021,0,15-44,(U072) Covid19 not identified
Netherlands,2021,0.415970888,15-44,(A_B) Infectious & parasitic diseases
Netherlands,2021,12.10254281,15-44,(C) Malignant Neoplasms
Netherlands,2021,0.606061505,15-44,(D00-D48) Neoplasms
Netherlands,2021,0.271015586,15-44,(D50-D89) Blood & blood-forming organs/ immune
Netherlands,2021,1.634030761,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Netherlands,2021,2.355628935,15-44,(F) Mental & behavioural disorders
Netherlands,2021,2.39130553,15-44,(G_H) Nervous system/ eye/ ear
Netherlands,2021,4.807807173,15-44,(I) Circulatory system
Netherlands,2021,0.565867304,15-44,(J) Rrespiratory system
Netherlands,2021,1.622189906,15-44,(K) Digestive system
Netherlands,2021,0,15-44,(L) Skin & subcutaneous tissue
Netherlands,2021,0.175662102,15-44,(M) Musculoskeletal system & connective tissue  
Netherlands,2021,0.277008124,15-44,(N) Genitourinary system
Netherlands,2021,0.080175825,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Netherlands,2021,0,15-44,(P) Perinatal period
Netherlands,2021,0.741926716,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Netherlands,2021,2.69558519,15-44,(R) Abnormal-not elsewhere classified
Netherlands,2021,1.699510098,15-44,(U071) Covid19 identified
Netherlands,2021,0.08192919,15-44,(U072) Covid19 not identified
Norway,2021,0.283301187,15-44,(A_B) Infectious & parasitic diseases
Norway,2021,9.641338719,15-44,(C) Malignant Neoplasms
Norway,2021,0.04460187,15-44,(D00-D48) Neoplasms
Norway,2021,0.095684478,15-44,(D50-D89) Blood & blood-forming organs/ immune
Norway,2021,1.119875696,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Norway,2021,0.765196872,15-44,(F) Mental & behavioural disorders
Norway,2021,1.374216291,15-44,(G_H) Nervous system/ eye/ ear
Norway,2021,3.664988027,15-44,(I) Circulatory system
Norway,2021,0.199500999,15-44,(J) Rrespiratory system
Norway,2021,1.147962645,15-44,(K) Digestive system
Norway,2021,0,15-44,(L) Skin & subcutaneous tissue
Norway,2021,0.155016127,15-44,(M) Musculoskeletal system & connective tissue  
Norway,2021,0.15030369,15-44,(N) Genitourinary system
Norway,2021,0,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Norway,2021,0.045590284,15-44,(P) Perinatal period
Norway,2021,0.716578313,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Norway,2021,0.577580163,15-44,(R) Abnormal-not elsewhere classified
Norway,2021,0.741339412,15-44,(U071) Covid19 identified
Norway,2021,0,15-44,(U072) Covid19 not identified
Poland,2021,1.199414457,15-44,(A_B) Infectious & parasitic diseases
Poland,2021,13.17662124,15-44,(C) Malignant Neoplasms
Poland,2021,0.632281381,15-44,(D00-D48) Neoplasms
Poland,2021,0.241169292,15-44,(D50-D89) Blood & blood-forming organs/ immune
Poland,2021,1.873937427,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Poland,2021,3.525119584,15-44,(F) Mental & behavioural disorders
Poland,2021,3.15991724,15-44,(G_H) Nervous system/ eye/ ear
Poland,2021,12.44116986,15-44,(I) Circulatory system
Poland,2021,4.410379934,15-44,(J) Rrespiratory system
Poland,2021,13.68486247,15-44,(K) Digestive system
Poland,2021,0.145940727,15-44,(L) Skin & subcutaneous tissue
Poland,2021,0.200806834,15-44,(M) Musculoskeletal system & connective tissue  
Poland,2021,0.620905491,15-44,(N) Genitourinary system
Poland,2021,0.046089413,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Poland,2021,0,15-44,(P) Perinatal period
Poland,2021,0.798086156,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Poland,2021,16.40233741,15-44,(R) Abnormal-not elsewhere classified
Poland,2021,12.12053989,15-44,(U071) Covid19 identified
Poland,2021,0.26959805,15-44,(U072) Covid19 not identified
Portugal,2021,1.50992279,15-44,(A_B) Infectious & parasitic diseases
Portugal,2021,17.5085897,15-44,(C) Malignant Neoplasms
Portugal,2021,0.384124915,15-44,(D00-D48) Neoplasms
Portugal,2021,0.240190148,15-44,(D50-D89) Blood & blood-forming organs/ immune
Portugal,2021,1.105458566,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Portugal,2021,0.523844494,15-44,(F) Mental & behavioural disorders
Portugal,2021,2.900023551,15-44,(G_H) Nervous system/ eye/ ear
Portugal,2021,8.576316846,15-44,(I) Circulatory system
Portugal,2021,1.248412051,15-44,(J) Rrespiratory system
Portugal,2021,2.918855737,15-44,(K) Digestive system
Portugal,2021,0.112135453,15-44,(L) Skin & subcutaneous tissue
Portugal,2021,0.178465515,15-44,(M) Musculoskeletal system & connective tissue  
Portugal,2021,0.329597861,15-44,(N) Genitourinary system
Portugal,2021,0.274700855,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Portugal,2021,0.056266457,15-44,(P) Perinatal period
Portugal,2021,1.159150295,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Portugal,2021,3.988191736,15-44,(R) Abnormal-not elsewhere classified
Portugal,2021,2.956165614,15-44,(U071) Covid19 identified
Portugal,2021,0.028619679,15-44,(U072) Covid19 not identified
Romania,2021,5.021290835,15-44,(A_B) Infectious & parasitic diseases
Romania,2021,17.22892183,15-44,(C) Malignant Neoplasms
Romania,2021,0.203313657,15-44,(D00-D48) Neoplasms
Romania,2021,0.167033766,15-44,(D50-D89) Blood & blood-forming organs/ immune
Romania,2021,0.964689336,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Romania,2021,0.697544955,15-44,(F) Mental & behavioural disorders
Romania,2021,2.346087956,15-44,(G_H) Nervous system/ eye/ ear
Romania,2021,22.50389563,15-44,(I) Circulatory system
Romania,2021,11.78263197,15-44,(J) Rrespiratory system
Romania,2021,13.19917848,15-44,(K) Digestive system
Romania,2021,0.044607441,15-44,(L) Skin & subcutaneous tissue
Romania,2021,0.07321128,15-44,(M) Musculoskeletal system & connective tissue  
Romania,2021,0.78876125,15-44,(N) Genitourinary system
Romania,2021,0.736671622,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Romania,2021,0,15-44,(P) Perinatal period
Romania,2021,0.265565044,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Romania,2021,2.974323774,15-44,(R) Abnormal-not elsewhere classified
Romania,2021,14.10254463,15-44,(U071) Covid19 identified
Romania,2021,0,15-44,(U072) Covid19 not identified
Slovenia,2021,0.228380447,15-44,(A_B) Infectious & parasitic diseases
Slovenia,2021,11.49747722,15-44,(C) Malignant Neoplasms
Slovenia,2021,0,15-44,(D00-D48) Neoplasms
Slovenia,2021,0,15-44,(D50-D89) Blood & blood-forming organs/ immune
Slovenia,2021,0.596664143,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Slovenia,2021,4.497030103,15-44,(F) Mental & behavioural disorders
Slovenia,2021,1.707034908,15-44,(G_H) Nervous system/ eye/ ear
Slovenia,2021,5.542127669,15-44,(I) Circulatory system
Slovenia,2021,0.352874357,15-44,(J) Rrespiratory system
Slovenia,2021,1.893878966,15-44,(K) Digestive system
Slovenia,2021,0,15-44,(L) Skin & subcutaneous tissue
Slovenia,2021,0.114190223,15-44,(M) Musculoskeletal system & connective tissue  
Slovenia,2021,0,15-44,(N) Genitourinary system
Slovenia,2021,0,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Slovenia,2021,0,15-44,(P) Perinatal period
Slovenia,2021,0.926257075,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Slovenia,2021,0,15-44,(R) Abnormal-not elsewhere classified
Slovenia,2021,1.769477436,15-44,(U071) Covid19 identified
Slovenia,2021,0.114190223,15-44,(U072) Covid19 not identified
Slovakia,2021,0.988726412,15-44,(A_B) Infectious & parasitic diseases
Slovakia,2021,15.62769002,15-44,(C) Malignant Neoplasms
Slovakia,2021,0.170959657,15-44,(D00-D48) Neoplasms
Slovakia,2021,0.083752238,15-44,(D50-D89) Blood & blood-forming organs/ immune
Slovakia,2021,1.236111883,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
Slovakia,2021,0.901968158,15-44,(F) Mental & behavioural disorders
Slovakia,2021,4.639664724,15-44,(G_H) Nervous system/ eye/ ear
Slovakia,2021,15.04136626,15-44,(I) Circulatory system
Slovakia,2021,6.452450324,15-44,(J) Rrespiratory system
Slovakia,2021,14.58034239,15-44,(K) Digestive system
Slovakia,2021,0.083595102,15-44,(L) Skin & subcutaneous tissue
Slovakia,2021,0.085636965,15-44,(M) Musculoskeletal system & connective tissue  
Slovakia,2021,0.745810629,15-44,(N) Genitourinary system
Slovakia,2021,0.046368575,15-44,"(O) Pregnancy, childbirth & the puerperium  "
Slovakia,2021,0,15-44,(P) Perinatal period
Slovakia,2021,0.740444836,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Slovakia,2021,0.815893201,15-44,(R) Abnormal-not elsewhere classified
Slovakia,2021,12.67412328,15-44,(U071) Covid19 identified
Slovakia,2021,0.040855188,15-44,(U072) Covid19 not identified
